Title	Price	ImageURL	ItemURL	Store	Keywords
GoToob- 3 oz- 3 pack	 $23.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/590401d3e6f2e142b4956bac/5a3970cc419202286fe4ada1/1513713895490/IMG_8020.JPG	https://www.therefillrevolution.com/products/gotoob-3-oz-3-pack	Refill Revolution	gotoob oz pack
Toothpowder	 $4.50 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/590401d3e6f2e142b4956bac/5a397b7724a69474befe864e/1513716619293/IMG_8149.JPG	https://www.therefillrevolution.com/products/toothpowder	Refill Revolution	toothpowder
Redecker Soap Box	 $10.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/590401d3e6f2e142b4956bac/5a3d9757419202d4b16d13a2/1513985917731/IMG_8288.JPG	https://www.therefillrevolution.com/products/redecker-soap-box	Refill Revolution	redecker soap box
Redecker Pumice Stone	 $8.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/590401d3e6f2e142b4956bac/5a3d9c4ee4966b794fba2bdc/1513987197469/IMG_8286.JPG	https://www.therefillrevolution.com/products/redecker-pumice-stone	Refill Revolution	redecker pumice stone
Redecker Nail Brush	 $19.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/590401d3e6f2e142b4956bac/5a4556449140b75469ec2ebb/1514493562422/IMG_8447.JPG	https://www.therefillrevolution.com/products/redecker-nail-brush	Refill Revolution	redecker nail brush
Travel Cosmetic Bags	 $12.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/590401d3e6f2e142b4956bac/5a7e2e35e4966bdad56242d5/1518218809635/IMG_1207.JPG	https://www.therefillrevolution.com/products/travel-cosmetic-bags	Refill Revolution	travel cosmetic bags
Vegan Hairbrush	 $13.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/590401d3e6f2e142b4956bac/5a455f76c830250c20fd3ec6/1517893785957/IMG_8460.JPG	https://www.therefillrevolution.com/products/vegan-hairbrush	Refill Revolution	vegan hairbrush
Redecker Facial Brush	 $9.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/590401d3e6f2e142b4956bac/5a4551c7c83025766a0104f7/1514492402280/IMG_8451.JPG	https://www.therefillrevolution.com/products/redecker-facial-brush-1	Refill Revolution	redecker facial brush
Wooden Hairbrush	 $16.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/590401d3e6f2e142b4956bac/5a4562c1652dead1f9f4b802/1514496731837/IMG_8461.JPG	https://www.therefillrevolution.com/products/wooden-hairbrush	Refill Revolution	wooden hairbrush
Redecker Facial Brush	 $12.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/590401d3e6f2e142b4956bac/5a7936f48165f5e7287aa02d/1517893364799/IMG_1193.JPG	https://www.therefillrevolution.com/products/redecker-facial-brush-2	Refill Revolution	redecker facial brush
Rosehip & Hibiscus Facial Creme	 $9.60 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/590401d3e6f2e142b4956bac/5a7f5a1df9619ab1a93559d1/1518295603764/IMG_0061.JPG	https://www.therefillrevolution.com/products/rosehip-hibiscus-facial-creme	Refill Revolution	rosehip  hibiscus facial creme
Beeswax Ear Candles	 $3.50 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/590401d3e6f2e142b4956bac/5a456c2971c10be68a2a9f98/1514499136833/IMG_8471.JPG	https://www.therefillrevolution.com/products/beeswax-ear-candles	Refill Revolution	beeswax ear candles
Organic Bamboo Cloths- 6 pack	 $12.95 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/590401d3e6f2e142b4956bac/5a6247a171c10b9a450bb424/1516390337244/IMG_9284.JPG	https://www.therefillrevolution.com/products/organic-bamboo-cloths-6-pack	Refill Revolution	organic bamboo cloths pack
Small Beeswax Khala Cloth	 $6.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59d13a1632601e11ca66dec8/1506884118999/smallkhala.jpg	https://www.therefillrevolution.com/household/small-beeswax-khala-cloth	Refill Revolution	small beeswax khala cloth
Medium Beeswax Khala Cloth	 $7.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59d13a628dd0412aba09a49d/1506884195741/mediumkhala.jpg	https://www.therefillrevolution.com/household/medium-beeswax-khala-cloth	Refill Revolution	medium beeswax khala cloth
Large Beeswax Khala Cloth	 $10.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59d13ad759cc681f4adc1dfa/1506884312474/larrgekhala.jpg	https://www.therefillrevolution.com/household/large-beeswax-khala-cloth	Refill Revolution	large beeswax khala cloth
Potluck Beeswax Khala Cloth	 $18.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59d13b2459cc681f4adc20af/1506884388519/potluck.jpg	https://www.therefillrevolution.com/household/potluck-beeswax-khala-cloth	Refill Revolution	potluck beeswax khala cloth
Medium 3-Pack Beeswax Khala Cloths	 $19.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59d13b96f5e23117283de500/1506884503285/medium+khala+3.jpg	https://www.therefillrevolution.com/household/medium-3-pack-beeswax-khala-cloths	Refill Revolution	medium 3pack beeswax khala cloths
Sandwich Beeswax Khala Cloth	 $12.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59d13c24f43b5501b2ee3abd/1506884645251/khalasand.jpg	https://www.therefillrevolution.com/household/sandwich-beeswax-khala-cloth	Refill Revolution	sandwich beeswax khala cloth
Combo Pack Beeswax Khala Cloths	 $20.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59d13c7c197aea55962f04ae/1506884734461/khalaconbo.jpg	https://www.therefillrevolution.com/household/combo-pack-beeswax-khala-cloths	Refill Revolution	combo pack beeswax khala cloths
Original Coconut Bowl	 $12.95 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59e80e1990bcce0b3ec10ee6/1508380190346/cocobowl.png	https://www.therefillrevolution.com/household/original-coconut-bowl	Refill Revolution	original coconut bowl
"Stainless Steel Drinking Straw 8 1/2"""	 $3.50 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/5906510fe3df2899b1871cdb/1505441087675/straws.jpg	https://www.therefillrevolution.com/household/stainless-steel-drinking-straw-8-12	Refill Revolution	stainless steel drinking straw
"Stainless Steel Drink Straw Cleaning Brush 10 1/4"""	 $3.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59065082ff7c50866d9c5dd7/1505355774697/straw+cleaner.jpg	https://www.therefillrevolution.com/household/stainless-steel-drink-straw-cleaning-brush-10-14	Refill Revolution	stainless steel drink straw cleaning brush
16 oz JOCO Cup	 $29.95 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59b9e9ab9f8dce3da2670d0d/1505356211394/Joco+16+blk.jpg	https://www.therefillrevolution.com/household/16-oz-joco-cup	Refill Revolution	oz joco cup
12 oz JOCO Cup	 $27.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59b9e668b1ffb6aa013f5f44/1512930946980/black+joco.jpg	https://www.therefillrevolution.com/household/12-oz-joco-cup	Refill Revolution	oz joco cup
FRESSKO RUSH FLASK - 300ml / 10oz	 $39.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59bc96b346c3c4ee19781160/1505531573165/rush+flask.jpg	https://www.therefillrevolution.com/household/fressko-rush-flask-300ml-10oz	Refill Revolution	fressko rush flask  300ml 10oz
FRESSKO LIFT FLASK - 500ml / 17oz	 $49.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59bc979ee3df282f2a931345/1505531808830/LIFT+fressco.jpg	https://www.therefillrevolution.com/household/fressko-lift-flask-500ml-17oz	Refill Revolution	fressko lift flask  500ml 17oz
FRESSKO TOUR FLASK - 400ml / 13oz	 $44.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59bc983732601e4c24d9dc4f/1505531961578/tour+fressco.jpg	https://www.therefillrevolution.com/household/fressko-tour-flask-400ml-13oz	Refill Revolution	fressko tour flask  400ml 13oz
FRESSKO FLASK - 360ml / 12oz (Choose from 3 colors)	 $44.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59bc9967ccc5c5890feba2b3/1505532266266/blush+flask.jpg	https://www.therefillrevolution.com/household/blush-fressko-flask-360ml-12oz	Refill Revolution	fressko flask  360ml  12oz choose colors
Rubbits Natural Loofah Scrubber	 $3.50 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59064fe2197aeab0a1f5293e/1498425751047/rubbits.jpg	https://www.therefillrevolution.com/household/rubbits-natural-loofah-scrubber	Refill Revolution	rubbits natural loofah scrubber
Bamboo Drinking Straws	 $2.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/5933144cd482e94c4efc955e/1496519878755/bamboo+straw.png	https://www.therefillrevolution.com/household/single-bamboo-drinking-straws	Refill Revolution	bamboo drinking straws
Wool Dryer Balls	 $7.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/592ce0d4be659440dba1ad90/1511985259140/dryer+balls.jpg	https://www.therefillrevolution.com/household/wool-dryer-balls	Refill Revolution	wool dryer balls
Pura Stainless Colored Sleeve Infant Bottle	 $17.99 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/590a933c414fb5faa9450283/1516383582552/baby+bottle.jpg	https://www.therefillrevolution.com/household/pura-stainless-aqua-swirl-sleeve-infant-bottle	Refill Revolution	pura stainless colored sleeve infant bottle
Reusable Cloth Wipes- Mixed Solid Colors	 $15.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/5a11e8e3c83025116149a6d3/1511123208370/IMG_0300.JPG	https://www.therefillrevolution.com/household/reusable-cloth-wipes	Refill Revolution	reusable cloth wipes mixed solid colors
Ecobags Lime Tote Handle String Bag- Various Colors	 $8.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/5904e330197aeab0a1e76afe/1517164330935/Ecobag+lime+tote+string+bag.jpg	https://www.therefillrevolution.com/household/ecobags-lime-tote-handle-string-bag	Refill Revolution	ecobags lime tote handle string bag various colors
"ECOBAGS ORGANIC 3-PIECE PRODUCE & BULK BAG SET SMALL, MEDIUM, & LARGE"	 $10.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/5951d62036e5d30f95096b4e/1498535457531/3+pack+produce+bag.jpg	https://www.therefillrevolution.com/household/ecobags-organic-3-piece-produce-bulk-bag-set-small-medium-large	Refill Revolution	ecobags organic 3piece produce  bulk bag set small medium  large
PURA STAINLESS GREEN SLEEVE INFANT BOTTLE 5 OZ.	 $15.49 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/5951d6d144024317abbf9c09/1498535634685/baby+bottle+green.jpg	https://www.therefillrevolution.com/household/pura-stainless-green-sleeve-infant-bottle-5-oz	Refill Revolution	pura stainless green sleeve infant bottle oz.
Cloth Napkins	 $16.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/596d84efe4fcb5c508fb49e5/1508376969725/cloth+napkins.jpg	https://www.therefillrevolution.com/household/childrens-cloth-napkins	Refill Revolution	cloth napkins
Reusable Nursing Pads	 $16.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/594b28d81b10e33c1f921f36/1498705330977/nursing+pads.jpg	https://www.therefillrevolution.com/household/stop-yo-leakin-titties-reusable	Refill Revolution	reusable nursing pads
16 oz Stainless Steel Tumbler	 $8.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59546f8517bffc7625dae8a2/1498705798689/stainless+tumblers.jpg	https://www.therefillrevolution.com/household/16-oz-stainless-steel-tumbler	Refill Revolution	oz stainless steel tumbler
9 oz Stainless Steel Tumbler	 $7.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/595470c9099c01adfc654fdd/1498706122344/8+oz+tumbler.jpg	https://www.therefillrevolution.com/household/8-oz-stainless-steel-tumbler	Refill Revolution	oz stainless steel tumbler
Stainless Steel Frozen Drink Straw	 $4.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59547514414fb5ba19489c6d/1498707221027/stainless+freexer+straw.jpg	https://www.therefillrevolution.com/household/stainless-steel-frozen-drink-straw	Refill Revolution	stainless steel frozen drink straw
"STAINLESS STEEL SPOON-STRAWS 8 1/2"""	 $4.75 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/596d8827f9a61ed8a000701b/1500350505449/spoon+straws.jpg	https://www.therefillrevolution.com/household/stainless-steel-spoon-straws-8-12	Refill Revolution	stainless steel spoonstraws
STAINLESS STEEL HEART INFUSER SPOON	 $4.50 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/596d89a820099ea76387ed7a/1500350889264/steelspoon+diffuser.jpg	https://www.therefillrevolution.com/household/stainless-steel-heart-infuser-spoon	Refill Revolution	stainless steel heart infuser spoon
STAINLESS STEEL SCISSOR STYLE TEA INFUSER	 $2.75 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/596d8a47e58c62ed9663b29e/1500351048864/scissor+infuser.jpg	https://www.therefillrevolution.com/household/stainless-steel-scissor-style-tea-infuser	Refill Revolution	stainless steel scissor style tea infuser
"2"" STAINLESS STEEL MESH BALL TEA INFUSER"	 $3.50 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/596d8a8cc534a53e65e60a47/1500351117385/mesh+ball+steel.jpg	https://www.therefillrevolution.com/household/2-stainless-steel-mesh-ball	Refill Revolution	stainless steel mesh ball tea infuser
ECOBAGS NATURAL LONG HANDLE STRING BAG	 $10.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/5a1f0b8af9619ac246330cc4/1517164277889/IMG_0913.JPG	https://www.therefillrevolution.com/household/ecobags-natural-long-handle-string-bag	Refill Revolution	ecobags natural long handle string bag
ROCK CLIMBER STAINLESS STEEL TEA INFUSER	 $9.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/596ec3356f4ca395e526efca/1500431158467/rock+climber+infuser.jpg	https://www.therefillrevolution.com/household/stainless-steel-tea-infuser	Refill Revolution	rock climber stainless steel tea infuser
Compost Replacement Filter (2 Pack)	 $6.50 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59986099a803bb42d183383e/1503158465774/compost+filter.jpg	https://www.therefillrevolution.com/household/compost-replacement-filter-2-pack	Refill Revolution	compost replacement filter pack
Compostable Waste Bags	 $6.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/599862c0f7e0abf8e31128cc/1503158978457/copost+bags+box.jpg	https://www.therefillrevolution.com/household/compostable-waste-bags	Refill Revolution	compostable waste bags
Stainless Steel Jar 11 oz	 $14.99 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/5999c17ff7e0abf8e31f235a/1503248769277/bento+SS+jar.jpg	https://www.therefillrevolution.com/household/stainless-steel-jar-11-oz	Refill Revolution	stainless steel jar oz
Steel/Bamboo Chopsticks	 $8.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59b1f59e80bd5e49f80a65f8/1504834978693/boostee+choppystix.jpg	https://www.therefillrevolution.com/household/steelbamboo-chopsticks	Refill Revolution	steelbamboo chopsticks
Biodegradable Jack n' Jill Rinse Cup	 $9.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/5999c60eebbd1ad8edfe0c18/1503249935687/bunny+cup+2.jpg	https://www.therefillrevolution.com/household/biodegradable-jack-n-jill-rinse-cup	Refill Revolution	biodegradable jack n jill rinse cup
Stainless Steel Ice Cube Tray	 $29.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59b1f85d2994caee6bc47e2b/1504835677759/ice+cube+tray.jpg	https://www.therefillrevolution.com/household/stainless-steel-ice-cube-tray	Refill Revolution	stainless steel ice cube tray
Stainless Steel Ice Pack	 $13.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59b1f9151f318d456183db34/1504835862270/ice-pack-.jpg	https://www.therefillrevolution.com/household/stainless-steel-ice-pack	Refill Revolution	stainless steel ice pack
Stainless Steel Divided Food Tray	 $4.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59b1fb69f9a61e9322e9cb34/1504836459857/divided-food-tray-medium.jpg	https://www.therefillrevolution.com/household/stainless-steel-divided-food-tray	Refill Revolution	stainless steel divided food tray
9 oz Tumbler Cup - Rainbow	 $10.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59b1fca149fc2b50d06f2cc7/1504836769905/rainbow+tumbler+cup.jpg	https://www.therefillrevolution.com/household/9-oz-tumbler-cup-rainbow	Refill Revolution	oz tumbler cup  rainbow
Handmade Spruce + Fir Incense	 $13.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59c337f180bd5ef0d3d4d810/1505966084025/spruce+n+fir.png	https://www.therefillrevolution.com/household/handmade-spruce-fir-incense	Refill Revolution	handmade spruce  fir incense
Handmade Wild Rose Incense Cones	 $13.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59c33549d55b414b8267a675/1505965410343/wild+rose+incense.png	https://www.therefillrevolution.com/household/handmade-wild-rose-incense-cones	Refill Revolution	handmade wild rose incense cones
Handmade Lavender and Frankincense Incense	 $11.00 	https://static1.squarespace.com/static/58fd6c96440243efc9da8e98/592ce227bf629a82433cb006/59c336c8a8b2b07e9487241e/1505965769947/lav+n+franky+stinks.jpg	https://www.therefillrevolution.com/household/handmade-lavender-and-frankincense-incense	Refill Revolution	handmade lavender frankincense incense
